posix_timestamp, elapsed_time, R_speed_command, L_speed_command, R_belt_speed, L_belt_speed, incline
1618723069.624000, 11.567802, 2.682240, 0.000000, 2347, 0, 250
1618723070.140000, 11.576400, 2.682240, 0.000000, -1, -1, 0
1618723070.644000, 11.584797, 2.682240, 0.000000, 2347, 0, 250
1618723071.156000, 11.593327, 2.682240, 0.000000, -1, -1, 0
1618723071.668000, 11.601858, 2.682240, 0.000000, 2347, 0, 250
1618723072.181000, 11.610418, 2.682240, 0.000000, -1, -1, 0
1618723072.691000, 11.618908, 2.682240, 0.000000, 2347, 0, 250
1618723073.206000, 11.627500, 2.682240, 0.000000, -1, -1, 0
1618723073.718000, 11.636026, 2.682240, 0.000000, 2347, 0, 250
1618723074.233000, 11.644610, 2.682240, 0.000000, -1, -1, 0
1618723074.741000, 11.653082, 2.682240, 0.000000, 2347, 0, 250
1618723075.256000, 11.661666, 2.682240, 0.000000, -1, -1, 0
1618723075.771000, 11.670245, 2.682240, 0.000000, 2347, 0, 250
1618723076.284000, 11.678792, 2.682240, 0.000000, -1, -1, 0
1618723076.796000, 11.687334, 2.682240, 0.000000, 2347, 0, 250
1618723077.306000, 11.695839, 2.682240, 0.000000, -1, -1, 0
1618723077.823000, 11.704447, 2.682240, 0.000000, 2347, 0, 250
1618723078.338000, 11.713024, 2.682240, 0.000000, -1, -1, 0
1618723078.857000, 11.721675, 2.682240, 0.000000, 2347, 0, 250
1618723079.369000, 11.730215, 2.682240, 0.000000, -1, -1, 0
1618723079.881000, 11.738751, 2.682240, 0.000000, 2347, 0, 250
1618723080.395000, 11.747307, 2.682240, 0.000000, -1, -1, 0
1618723080.907000, 11.755846, 2.682240, 0.000000, 2347, 0, 250
1618723081.417000, 11.764353, 2.682240, 0.000000, -1, -1, 0
1618723081.936000, 11.772994, 2.682240, 0.000000, 2347, 0, 250
1618723082.446000, 11.781502, 2.682240, 0.000000, -1, -1, 0
1618723082.962000, 11.790093, 2.682240, 0.000000, 2347, 0, 250
1618723083.473000, 11.798614, 2.682240, 0.000000, -1, -1, 0
1618723083.983000, 11.807122, 2.682240, 0.000000, 2347, 0, 250
1618723084.500000, 11.815725, 2.682240, 0.000000, -1, -1, 0
1618723085.012000, 11.824272, 2.682240, 0.000000, 2347, 0, 250
1618723085.522000, 11.832768, 2.682240, 0.000000, -1, -1, 0
1618723086.032000, 11.841267, 2.682240, 0.000000, 2347, 0, 250
1618723086.543000, 11.849783, 2.682240, 0.000000, -1, -1, 0
1618723087.050000, 11.858227, 2.682240, 0.000000, 2347, 0, 250
1618723087.562000, 11.866760, 2.682240, 0.000000, -1, -1, 0
1618723088.072000, 11.875266, 2.682240, 0.000000, 2347, 0, 250
1618723088.589000, 11.883875, 2.682240, 0.000000, -1, -1, 0
1618723089.096000, 11.892327, 2.682240, 0.000000, 2347, 0, 250
1618723089.611000, 11.900912, 2.682240, 0.000000, -1, -1, 0
1618723090.125000, 11.909480, 2.682240, 0.000000, 2347, 0, 250
1618723090.636000, 11.918006, 2.682240, 0.000000, -1, -1, 0
1618723091.148000, 11.926524, 2.682240, 0.000000, 2347, 0, 250
1618723091.659000, 11.935050, 2.682240, 0.000000, -1, -1, 0
1618723092.164000, 11.943462, 2.682240, 0.000000, 2347, 0, 250
1618723092.678000, 11.952027, 2.682240, 0.000000, -1, -1, 0
1618723093.187000, 11.960511, 2.682240, 0.000000, 2347, 0, 250
1618723093.698000, 11.969035, 2.682240, 0.000000, -1, -1, 0
1618723094.207000, 11.977518, 2.682240, 0.000000, 2347, 0, 250
1618723094.721000, 11.986077, 2.682240, 0.000000, -1, -1, 0
1618723095.239000, 11.994712, 2.682240, 0.000000, 2347, 0, 250
1618723095.751000, 12.003241, 2.682240, 0.000000, -1, -1, 0
1618723096.259000, 12.011719, 2.682240, 0.000000, 2347, 0, 250
1618723096.778000, 12.020359, 2.682240, 0.000000, -1, -1, 0
1618723097.281000, 12.028753, 2.682240, 0.000000, 2347, 0, 250
1618723097.791000, 12.037254, 2.682240, 0.000000, -1, -1, 0
1618723098.298000, 12.045705, 2.682240, 0.000000, 2347, 0, 250
1618723098.812000, 12.054255, 2.682240, 0.000000, -1, -1, 0
1618723099.319000, 12.062708, 2.682240, 0.000000, 2347, 0, 250
1618723099.827000, 12.071173, 2.682240, 0.000000, -1, -1, 0
1618723100.331000, 12.079582, 2.682240, 0.000000, 2347, 0, 250
1618723100.838000, 12.088033, 2.682240, 0.000000, -1, -1, 0
1618723101.350000, 12.096568, 2.682240, 0.000000, 2347, 0, 250
1618723101.861000, 12.105082, 2.682240, 0.000000, -1, -1, 0
1618723102.369000, 12.113545, 2.682240, 0.000000, 2347, 0, 250
1618723102.881000, 12.122075, 2.682240, 0.000000, -1, -1, 0
1618723103.389000, 12.130552, 2.682240, 0.000000, 2347, 0, 250
1618723103.904000, 12.139140, 2.682240, 0.000000, -1, -1, 0
1618723104.413000, 12.147607, 2.682240, 0.000000, 2347, 0, 250
1618723104.929000, 12.156207, 2.682240, 0.000000, -1, -1, 0
1618723105.440000, 12.164738, 2.682240, 0.000000, 2347, 0, 250
1618723105.950000, 12.173230, 2.682240, 0.000000, -1, -1, 0
1618723106.462000, 12.181770, 2.682240, 0.000000, 2347, 0, 250
1618723106.976000, 12.190337, 2.682240, 0.000000, -1, -1, 0
1618723107.487000, 12.198854, 2.682240, 0.000000, 2347, 0, 250
1618723108.004000, 12.207472, 2.682240, 0.000000, -1, -1, 0
1618723108.513000, 12.215959, 2.682240, 0.000000, 2347, 0, 250
1618723109.024000, 12.224464, 2.682240, 0.000000, -1, -1, 0
1618723109.528000, 12.232871, 2.682240, 0.000000, 2347, 0, 250
1618723110.044000, 12.241472, 2.682240, 0.000000, -1, -1, 0
1618723110.556000, 12.250007, 2.682240, 0.000000, 2347, 0, 250
1618723111.069000, 12.258554, 2.682240, 0.000000, -1, -1, 0
1618723111.583000, 12.267121, 2.682240, 0.000000, 2347, 0, 250
1618723112.095000, 12.275643, 2.682240, 0.000000, -1, -1, 0
1618723112.613000, 12.284284, 2.682240, 0.000000, 2347, 0, 250
1618723113.127000, 12.292844, 2.682240, 0.000000, -1, -1, 0
1618723113.638000, 12.301371, 2.682240, 0.000000, 2347, 0, 250
1618723114.146000, 12.309830, 2.682240, 0.000000, -1, -1, 0
1618723114.659000, 12.318367, 2.682240, 0.000000, 2347, 0, 250
1618723115.173000, 12.326955, 2.682240, 0.000000, -1, -1, 0
1618723115.691000, 12.335573, 2.682240, 0.000000, 2347, 0, 250
1618723116.203000, 12.344122, 2.682240, 0.000000, -1, -1, 0
1618723116.708000, 12.352526, 2.682240, 0.000000, 2347, 0, 250
1618723117.224000, 12.361128, 2.682240, 0.000000, -1, -1, 0
1618723117.727000, 12.369513, 2.682240, 0.000000, 2347, 0, 250
1618723118.240000, 12.378069, 2.682240, 0.000000, -1, -1, 0
1618723118.754000, 12.386631, 2.682240, 0.000000, 2347, 0, 250
1618723119.267000, 12.395181, 2.682240, 0.000000, -1, -1, 0
1618723119.775000, 12.403653, 2.682240, 0.000000, 2347, 0, 250
1618723120.290000, 12.412235, 2.682240, 0.000000, -1, -1, 0
1618723120.802000, 12.420762, 2.682240, 0.000000, 2347, 0, 250
1618723121.313000, 12.429280, 2.682240, 0.000000, -1, -1, 0
1618723121.830000, 12.437891, 2.682240, 0.000000, 2347, 0, 250
1618723122.341000, 12.446417, 2.682240, 0.000000, -1, -1, 0
1618723122.850000, 12.454903, 2.682240, 0.000000, 2347, 0, 250
1618723123.363000, 12.463443, 2.682240, 0.000000, -1, -1, 0
1618723123.871000, 12.471912, 2.682240, 0.000000, 2347, 0, 250
1618723124.383000, 12.480441, 2.682240, 0.000000, -1, -1, 0
1618723124.890000, 12.488902, 2.682240, 0.000000, 2347, 0, 250
1618723125.404000, 12.497461, 2.682240, 0.000000, -1, -1, 0
1618723125.918000, 12.506037, 2.682240, 0.000000, 2347, 0, 250
1618723126.430000, 12.514559, 2.682240, 0.000000, -1, -1, 0
1618723126.937000, 12.523015, 2.682240, 0.000000, 2347, 0, 250
1618723127.452000, 12.531594, 2.682240, 0.000000, -1, -1, 0
1618723127.966000, 12.540169, 2.682240, 0.000000, 2347, 0, 250
1618723128.478000, 12.548694, 2.682240, 0.000000, -1, -1, 0
1618723128.989000, 12.557225, 2.682240, 0.000000, 2347, 0, 250
1618723129.508000, 12.565863, 2.682240, 0.000000, -1, -1, 0
1618723130.012000, 12.574261, 2.682240, 0.000000, 2347, 0, 250
1618723130.527000, 12.582858, 2.682240, 0.000000, -1, -1, 0
1618723131.040000, 12.591400, 2.682240, 0.000000, 2347, 0, 250
1618723131.551000, 12.599916, 2.682240, 0.000000, -1, -1, 0
1618723132.060000, 12.608404, 2.682240, 0.000000, 2347, 0, 250
1618723132.572000, 12.616928, 2.682240, 0.000000, -1, -1, 0
1618723133.079000, 12.625373, 2.682240, 0.000000, 2347, 0, 250
1618723133.595000, 12.633992, 2.682240, 0.000000, -1, -1, 0
1618723134.104000, 12.642468, 2.682240, 0.000000, 2347, 0, 250
1618723134.609000, 12.650879, 2.682240, 0.000000, -1, -1, 0
1618723135.119000, 12.659389, 2.682240, 0.000000, 2347, 0, 250
1618723135.633000, 12.667955, 2.682240, 0.000000, -1, -1, 0
1618723136.145000, 12.676480, 2.682240, 0.000000, 2347, 0, 250
1618723136.649000, 12.684888, 2.682240, 0.000000, -1, -1, 0
1618723137.153000, 12.693277, 2.682240, 0.000000, 2347, 0, 250
1618723137.666000, 12.701835, 2.682240, 0.000000, -1, -1, 0
1618723138.181000, 12.710418, 2.682240, 0.000000, 2347, 0, 250
1618723138.692000, 12.718927, 2.682240, 0.000000, -1, -1, 0
1618723139.197000, 12.727352, 2.682240, 0.000000, 2347, 0, 250
1618723139.709000, 12.735876, 2.682240, 0.000000, -1, -1, 0
1618723140.214000, 12.744297, 2.682240, 0.000000, 2347, 0, 250
1618723140.727000, 12.752843, 2.682240, 0.000000, -1, -1, 0
1618723141.240000, 12.761396, 2.682240, 0.000000, 2347, 0, 250
1618723141.753000, 12.769952, 2.682240, 0.000000, -1, -1, 0
1618723142.261000, 12.778419, 2.682240, 0.000000, 2347, 0, 250
1618723142.772000, 12.786937, 2.682240, 0.000000, -1, -1, 0
1618723143.287000, 12.795513, 2.682240, 0.000000, 2347, 0, 250
1618723143.797000, 12.804015, 2.682240, 0.000000, -1, -1, 0
1618723144.307000, 12.812523, 2.682240, 0.000000, 2347, 0, 250
1618723144.822000, 12.821100, 2.682240, 0.000000, -1, -1, 0
1618723145.337000, 12.829687, 2.682240, 0.000000, 2347, 0, 250
1618723145.850000, 12.838232, 2.682240, 0.000000, -1, -1, 0
1618723146.363000, 12.846780, 2.682240, 0.000000, 2347, 0, 250
1618723146.873000, 12.855280, 2.682240, 0.000000, -1, -1, 0
1618723147.386000, 12.863827, 2.682240, 0.000000, 2347, 0, 250
1618723147.904000, 12.872462, 2.682240, 0.000000, -1, -1, 0
1618723148.412000, 12.880926, 2.682240, 0.000000, 2347, 0, 250
1618723148.924000, 12.889459, 2.682240, 0.000000, -1, -1, 0
1618723149.437000, 12.898007, 2.682240, 0.000000, 2347, 0, 250
1618723149.950000, 12.906558, 2.682240, 0.000000, -1, -1, 0
1618723150.466000, 12.915170, 2.682240, 0.000000, 2347, 0, 250
1618723150.978000, 12.923705, 2.682240, 0.000000, -1, -1, 0
1618723151.493000, 12.932277, 2.682240, 0.000000, 2347, 0, 250
1618723152.004000, 12.940805, 2.682240, 0.000000, -1, -1, 0
1618723152.520000, 12.949402, 2.682240, 0.000000, 2347, 0, 250
1618723153.032000, 12.957933, 2.682240, 0.000000, -1, -1, 0
1618723153.535000, 12.966321, 2.682240, 0.000000, 2347, 0, 250
1618723154.048000, 12.974869, 2.682240, 0.000000, -1, -1, 0
1618723154.552000, 12.983257, 2.682240, 0.000000, 2347, 0, 250
1618723155.068000, 12.991858, 2.682240, 0.000000, -1, -1, 0
1618723155.579000, 13.000383, 2.849880, 0.000000, 2347, 0, 250
1618723156.089000, 13.008885, 2.849880, 0.000000, -1, -1, 0
1618723156.606000, 13.017506, 2.849880, 0.000000, 2347, 0, 250
1618723157.118000, 13.026027, 2.849880, 0.000000, -1, -1, 0
1618723157.623000, 13.034459, 2.849880, 0.000000, 2347, 0, 250
1618723158.137000, 13.043025, 2.849880, 0.000000, -1, -1, 0
1618723158.643000, 13.051449, 2.849880, 0.000000, 2347, 0, 250
1618723159.150000, 13.059906, 2.849880, 0.000000, -1, -1, 0
1618723159.661000, 13.068409, 2.849880, 0.000000, 2347, 0, 250
1618723160.168000, 13.076868, 2.849880, 0.000000, -1, -1, 0
1618723160.676000, 13.085340, 2.849880, 0.000000, 2347, 0, 250
1618723161.186000, 13.093831, 2.849880, 0.000000, -1, -1, 0
1618723161.696000, 13.102325, 2.849880, 0.000000, 2347, 0, 250
1618723162.199000, 13.110716, 2.849880, 0.000000, -1, -1, 0
1618723162.712000, 13.119257, 2.849880, 0.000000, 2347, 0, 250
1618723163.222000, 13.127761, 2.849880, 0.000000, -1, -1, 0
1618723163.732000, 13.136260, 2.849880, 0.000000, 2347, 0, 250
1618723164.244000, 13.144799, 2.849880, 0.000000, -1, -1, 0
1618723164.754000, 13.153296, 2.849880, 0.000000, 2347, 0, 250
1618723165.268000, 13.161866, 2.849880, 0.000000, -1, -1, 0
1618723165.778000, 13.170370, 2.849880, 0.000000, 2347, 0, 250
1618723166.292000, 13.178936, 2.849880, 0.000000, -1, -1, 0
1618723166.808000, 13.187532, 2.849880, 0.000000, 2347, 0, 250
1618723167.324000, 13.196135, 2.849880, 0.000000, -1, -1, 0
1618723167.840000, 13.204731, 2.849880, 0.000000, 2347, 0, 250
1618723168.344000, 13.213127, 2.849880, 0.000000, -1, -1, 0
1618723168.859000, 13.221714, 2.849880, 0.000000, 2347, 0, 250
1618723169.370000, 13.230234, 2.849880, 0.000000, -1, -1, 0
1618723169.876000, 13.238669, 2.849880, 0.000000, 2347, 0, 250
1618723170.391000, 13.247254, 2.849880, 0.000000, -1, -1, 0
1618723170.907000, 13.255848, 2.849880, 0.000000, 2347, 0, 250
1618723171.419000, 13.264374, 2.849880, 0.000000, -1, -1, 0
1618723171.927000, 13.272858, 2.849880, 0.000000, 2347, 0, 250
1618723172.439000, 13.281389, 2.849880, 0.000000, -1, -1, 0
1618723172.953000, 13.289955, 2.849880, 0.000000, 2347, 0, 250
1618723173.467000, 13.298517, 2.849880, 0.000000, -1, -1, 0
1618723173.974000, 13.306959, 2.849880, 0.000000, 2347, 0, 250
1618723174.487000, 13.315520, 2.849880, 0.000000, -1, -1, 0
1618723174.999000, 13.324046, 2.849880, 0.000000, 2347, 0, 250
1618723175.512000, 13.332599, 2.849880, 0.000000, -1, -1, 0
1618723176.024000, 13.341142, 2.849880, 0.000000, 2347, 0, 250
1618723176.536000, 13.349665, 2.849880, 0.000000, -1, -1, 0
1618723177.044000, 13.358132, 2.849880, 0.000000, 2347, 0, 250
1618723177.556000, 13.366660, 2.849880, 0.000000, -1, -1, 0
1618723178.064000, 13.375131, 2.849880, 0.000000, 2347, 0, 250
1618723178.578000, 13.383696, 2.849880, 0.000000, -1, -1, 0
1618723179.083000, 13.392117, 2.849880, 0.000000, 2347, 0, 250
1618723179.597000, 13.400683, 2.849880, 0.000000, -1, -1, 0
1618723180.112000, 13.409264, 2.849880, 0.000000, 2347, 0, 250
1618723180.626000, 13.417838, 2.849880, 0.000000, -1, -1, 0
1618723181.144000, 13.426467, 2.849880, 0.000000, 2347, 0, 250
1618723181.668000, 13.435191, 2.849880, 0.000000, -1, -1, 0
1618723182.179000, 13.443721, 2.849880, 0.000000, 2347, 0, 250
1618723182.691000, 13.452248, 2.849880, 0.000000, -1, -1, 0
1618723183.203000, 13.460774, 2.849880, 0.000000, 2347, 0, 250
1618723183.714000, 13.469298, 2.849880, 0.000000, -1, -1, 0
1618723184.223000, 13.477781, 2.849880, 0.000000, 2347, 0, 250
1618723184.734000, 13.486293, 2.849880, 0.000000, -1, -1, 0
1618723185.245000, 13.494817, 2.849880, 0.000000, 2347, 0, 250
1618723185.757000, 13.503343, 2.849880, 0.000000, -1, -1, 0
1618723186.272000, 13.511936, 2.849880, 0.000000, 2347, 0, 250
1618723186.787000, 13.520512, 2.849880, 0.000000, -1, -1, 0
1618723187.303000, 13.529118, 2.849880, 0.000000, 2347, 0, 250
1618723187.812000, 13.537602, 2.849880, 0.000000, -1, -1, 0
1618723188.321000, 13.546077, 2.849880, 0.000000, 2347, 0, 250
1618723188.832000, 13.554597, 2.849880, 0.000000, -1, -1, 0
1618723189.362000, 13.563440, 2.849880, 0.000000, 2347, 0, 250
1618723189.885000, 13.572142, 2.849880, 0.000000, -1, -1, 0
1618723190.400000, 13.580736, 2.849880, 0.000000, 2347, 0, 250
1618723190.915000, 13.589314, 2.849880, 0.000000, -1, -1, 0
1618723191.422000, 13.597769, 2.849880, 0.000000, 2347, 0, 250
1618723191.926000, 13.606174, 2.849880, 0.000000, -1, -1, 0
1618723192.440000, 13.614735, 2.849880, 0.000000, 2347, 0, 250
1618723192.953000, 13.623286, 2.849880, 0.000000, -1, -1, 0
1618723193.466000, 13.631830, 2.849880, 0.000000, 2347, 0, 250
1618723193.983000, 13.640446, 2.849880, 0.000000, -1, -1, 0
1618723194.491000, 13.648921, 2.849880, 0.000000, 2347, 0, 250
1618723194.997000, 13.657354, 2.849880, 0.000000, -1, -1, 0
1618723195.513000, 13.665941, 2.849880, 0.000000, 2347, 0, 250
1618723196.024000, 13.674462, 2.849880, 0.000000, -1, -1, 0
1618723196.534000, 13.682960, 2.849880, 0.000000, 2347, 0, 250
1618723197.046000, 13.691503, 2.849880, 0.000000, -1, -1, 0
1618723197.557000, 13.700016, 2.849880, 0.000000, 2347, 0, 250
1618723198.069000, 13.708553, 2.849880, 0.000000, -1, -1, 0
1618723198.577000, 13.717015, 2.849880, 0.000000, 2347, 0, 250
1618723199.092000, 13.725597, 2.849880, 0.000000, -1, -1, 0
1618723199.597000, 13.734007, 2.849880, 0.000000, 2347, 0, 250
1618723200.107000, 13.742515, 2.849880, 0.000000, -1, -1, 0
1618723200.613000, 13.750940, 2.849880, 0.000000, 2347, 0, 250
1618723201.127000, 13.759522, 2.849880, 0.000000, -1, -1, 0
1618723201.643000, 13.768120, 2.849880, 0.000000, 2347, 0, 250
1618723202.155000, 13.776643, 2.849880, 0.000000, -1, -1, 0
1618723202.679000, 13.785387, 2.849880, 0.000000, 2347, 0, 250
1618723203.200000, 13.794072, 2.849880, 0.000000, -1, -1, 0
1618723203.712000, 13.802604, 2.849880, 0.000000, 2347, 0, 250
1618723204.223000, 13.811115, 2.849880, 0.000000, -1, -1, 0
1618723204.732000, 13.819596, 2.849880, 0.000000, 2347, 0, 250
1618723205.243000, 13.828121, 2.849880, 0.000000, -1, -1, 0
1618723205.752000, 13.836593, 2.849880, 0.000000, 2347, 0, 250
1618723206.263000, 13.845116, 2.849880, 0.000000, -1, -1, 0
1618723206.775000, 13.853640, 2.849880, 0.000000, 2347, 0, 250
1618723207.288000, 13.862204, 2.849880, 0.000000, -1, -1, 0
1618723207.794000, 13.870638, 2.849880, 0.000000, 2347, 0, 250
1618723208.305000, 13.879155, 2.849880, 0.000000, -1, -1, 0
1618723208.810000, 13.887572, 2.849880, 0.000000, 2347, 0, 250
1618723209.322000, 13.896107, 2.849880, 0.000000, -1, -1, 0
1618723209.833000, 13.904612, 2.849880, 0.000000, 2347, 0, 250
1618723210.344000, 13.913134, 2.849880, 0.000000, -1, -1, 0
1618723210.859000, 13.921710, 2.849880, 0.000000, 2347, 0, 250
1618723211.374000, 13.930302, 2.849880, 0.000000, -1, -1, 0
1618723211.881000, 13.938749, 2.849880, 0.000000, 2347, 0, 250
1618723212.395000, 13.947306, 2.849880, 0.000000, -1, -1, 0
1618723212.899000, 13.955721, 2.849880, 0.000000, 2347, 0, 250
1618723213.412000, 13.964262, 2.849880, 0.000000, -1, -1, 0
1618723213.922000, 13.972766, 2.849880, 0.000000, 2347, 0, 250
1618723214.438000, 13.981357, 2.849880, 0.000000, -1, -1, 0
1618723214.941000, 13.989756, 2.849880, 0.000000, 2347, 0, 250
1618723215.455000, 13.998324, 2.849880, 0.000000, -1, -1, 0
1618723215.964000, 14.006805, 2.849880, 0.000000, 2515, 0, 250
1618723216.479000, 14.015382, 2.849880, 0.000000, -1, -1, 0
1618723216.996000, 14.024006, 2.849880, 0.000000, 2515, 0, 250
1618723217.507000, 14.032520, 2.849880, 0.000000, -1, -1, 0
1618723218.016000, 14.040993, 2.849880, 0.000000, 2515, 0, 250
1618723218.527000, 14.049511, 2.849880, 0.000000, -1, -1, 0
1618723219.031000, 14.057911, 2.849880, 0.000000, 2515, 0, 250
1618723219.537000, 14.066353, 2.849880, 0.000000, -1, -1, 0
1618723220.044000, 14.074809, 2.849880, 0.000000, 2515, 0, 250
1618723220.548000, 14.083200, 2.849880, 0.000000, -1, -1, 0
1618723221.063000, 14.091782, 2.849880, 0.000000, 2515, 0, 250
1618723221.567000, 14.100183, 2.849880, 0.000000, -1, -1, 0
1618723222.081000, 14.108749, 2.849880, 0.000000, 2515, 0, 250
1618723222.592000, 14.117272, 2.849880, 0.000000, -1, -1, 0
1618723223.100000, 14.125737, 2.849880, 0.000000, 2515, 0, 250
1618723223.614000, 14.134290, 2.849880, 0.000000, -1, -1, 0
1618723224.119000, 14.142719, 2.849880, 0.000000, 2515, 0, 250
1618723224.629000, 14.151223, 2.849880, 0.000000, -1, -1, 0
1618723225.136000, 14.159675, 2.849880, 0.000000, 2515, 0, 250
1618723225.652000, 14.168272, 2.849880, 0.000000, -1, -1, 0
1618723226.166000, 14.176835, 2.849880, 0.000000, 2515, 0, 250
1618723226.678000, 14.185361, 2.849880, 0.000000, -1, -1, 0
1618723227.194000, 14.193960, 2.849880, 0.000000, 2515, 0, 250
1618723227.712000, 14.202592, 2.849880, 0.000000, -1, -1, 0
1618723228.221000, 14.211074, 2.849880, 0.000000, 2515, 0, 250
1618723228.730000, 14.219573, 2.849880, 0.000000, -1, -1, 0
1618723229.239000, 14.228046, 2.849880, 0.000000, 2515, 0, 250
1618723229.751000, 14.236575, 2.849880, 0.000000, -1, -1, 0
1618723230.266000, 14.245168, 2.849880, 0.000000, 2515, 0, 250
1618723230.778000, 14.253694, 2.849880, 0.000000, -1, -1, 0
1618723231.289000, 14.262212, 2.849880, 0.000000, 2515, 0, 250
1618723231.804000, 14.270793, 2.849880, 0.000000, -1, -1, 0
1618723232.314000, 14.279298, 2.849880, 0.000000, 2515, 0, 250
1618723232.826000, 14.287833, 2.849880, 0.000000, -1, -1, 0
1618723233.334000, 14.296304, 2.849880, 0.000000, 2515, 0, 250
1618723233.844000, 14.304805, 2.849880, 0.000000, -1, -1, 0
1618723234.358000, 14.313371, 2.849880, 0.000000, 2515, 0, 250
1618723234.871000, 14.321912, 2.849880, 0.000000, -1, -1, 0
1618723235.374000, 14.330293, 2.849880, 0.000000, 2515, 0, 250
1618723235.888000, 14.338876, 2.849880, 0.000000, -1, -1, 0
1618723236.400000, 14.347406, 2.849880, 0.000000, 2515, 0, 250
1618723236.917000, 14.356022, 2.849880, 0.000000, -1, -1, 0
1618723237.425000, 14.364482, 2.849880, 0.000000, 2515, 0, 250
1618723237.935000, 14.372984, 2.849880, 0.000000, -1, -1, 0
1618723238.450000, 14.381569, 2.849880, 0.000000, 2515, 0, 250
1618723238.955000, 14.389983, 2.849880, 0.000000, -1, -1, 0
1618723239.469000, 14.398555, 2.849880, 0.000000, 2515, 0, 250
1618723239.987000, 14.407181, 2.849880, 0.000000, -1, -1, 0
1618723240.505000, 14.415820, 2.849880, 0.000000, 2515, 0, 250
1618723241.017000, 14.424355, 2.849880, 0.000000, -1, -1, 0
1618723241.521000, 14.432750, 2.849880, 0.000000, 2515, 0, 250
1618723242.038000, 14.441365, 2.849880, 0.000000, -1, -1, 0
1618723242.550000, 14.449910, 2.849880, 0.000000, 2515, 0, 250
1618723243.062000, 14.458430, 2.849880, 0.000000, -1, -1, 0
1618723243.568000, 14.466866, 2.849880, 0.000000, 2515, 0, 250
1618723244.091000, 14.475590, 2.849880, 0.000000, -1, -1, 0
1618723244.604000, 14.484140, 2.849880, 0.000000, 2515, 0, 250
1618723245.119000, 14.492723, 2.849880, 0.000000, -1, -1, 0
1618723245.632000, 14.501270, 2.849880, 0.000000, 2515, 0, 250
1618723246.147000, 14.509841, 2.849880, 0.000000, -1, -1, 0
1618723246.660000, 14.518403, 2.849880, 0.000000, 2515, 0, 250
1618723247.176000, 14.526994, 2.849880, 0.000000, -1, -1, 0
1618723247.686000, 14.535503, 2.849880, 0.000000, 2515, 0, 250
1618723248.202000, 14.544101, 2.849880, 0.000000, -1, -1, 0
1618723248.712000, 14.552603, 2.849880, 0.000000, 2515, 0, 250
1618723249.223000, 14.561121, 2.849880, 0.000000, -1, -1, 0
1618723249.732000, 14.569595, 2.849880, 0.000000, 2515, 0, 250
1618723250.243000, 14.578108, 2.849880, 0.000000, -1, -1, 0
1618723250.759000, 14.586709, 2.849880, 0.000000, 2515, 0, 250
1618723251.273000, 14.595289, 2.849880, 0.000000, -1, -1, 0
1618723251.779000, 14.603721, 2.849880, 0.000000, 2515, 0, 250
1618723252.293000, 14.612278, 2.849880, 0.000000, -1, -1, 0
1618723252.809000, 14.620881, 2.849880, 0.000000, 2515, 0, 250
1618723253.323000, 14.629446, 2.849880, 0.000000, -1, -1, 0
1618723253.834000, 14.637979, 2.849880, 0.000000, 2515, 0, 250
1618723254.345000, 14.646480, 2.849880, 0.000000, -1, -1, 0
1618723254.853000, 14.654958, 2.849880, 0.000000, 2515, 0, 250
1618723255.367000, 14.663510, 2.849880, 0.000000, -1, -1, 0
1618723255.879000, 14.672047, 2.849880, 0.000000, 2515, 0, 250
1618723256.393000, 14.680624, 2.849880, 0.000000, -1, -1, 0
1618723256.903000, 14.689113, 2.849880, 0.000000, 2515, 0, 250
1618723257.414000, 14.697632, 2.849880, 0.000000, -1, -1, 0
1618723257.925000, 14.706141, 2.849880, 0.000000, 2515, 0, 250
1618723258.435000, 14.714649, 2.849880, 0.000000, -1, -1, 0
1618723258.942000, 14.723101, 2.849880, 0.000000, 2515, 0, 250
1618723259.454000, 14.731634, 2.849880, 0.000000, -1, -1, 0
1618723259.969000, 14.740217, 2.849880, 0.000000, 2515, 0, 250
1618723260.474000, 14.748635, 2.849880, 0.000000, -1, -1, 0
1618723260.978000, 14.757041, 2.849880, 0.000000, 2515, 0, 250
1618723261.486000, 14.765493, 2.849880, 0.000000, -1, -1, 0
1618723261.990000, 14.773902, 2.849880, 0.000000, 2515, 0, 250
1618723262.502000, 14.782434, 2.849880, 0.000000, -1, -1, 0
1618723263.015000, 14.790980, 2.849880, 0.000000, 2515, 0, 250
1618723263.528000, 14.799527, 2.849880, 0.000000, -1, -1, 0
1618723264.039000, 14.808050, 2.849880, 0.000000, 2515, 0, 250
1618723264.546000, 14.816498, 2.849880, 0.000000, -1, -1, 0
1618723265.058000, 14.825031, 2.849880, 0.000000, 2515, 0, 250
1618723265.566000, 14.833499, 2.849880, 0.000000, -1, -1, 0
1618723266.080000, 14.842060, 2.849880, 0.000000, 2515, 0, 250
1618723266.591000, 14.850584, 2.849880, 0.000000, -1, -1, 0
1618723267.098000, 14.859040, 2.849880, 0.000000, 2515, 0, 250
1618723267.611000, 14.867575, 2.849880, 0.000000, -1, -1, 0
1618723268.117000, 14.876007, 2.849880, 0.000000, 2515, 0, 250
1618723268.628000, 14.884535, 2.849880, 0.000000, -1, -1, 0
1618723269.143000, 14.893121, 2.849880, 0.000000, 2515, 0, 250
1618723269.652000, 14.901607, 2.849880, 0.000000, -1, -1, 0
1618723270.168000, 14.910191, 2.849880, 0.000000, 2515, 0, 250
